,timestamp,Index,Label
132,2017-01-03 18:00:00,133,0.0
133,2017-01-03 18:30:00,134,0.0
134,2017-01-03 19:00:00,135,0.0
135,2017-01-03 19:30:00,136,0.0
136,2017-01-03 20:00:00,137,0.0
137,2017-01-03 20:30:00,138,0.0
138,2017-01-03 21:00:00,139,0.0
139,2017-01-03 21:30:00,140,0.0
140,2017-01-03 22:00:00,141,0.0
141,2017-01-03 22:30:00,142,0.0
142,2017-01-03 23:00:00,143,0.0
143,2017-01-03 23:30:00,144,0.0
144,2017-01-04 00:00:00,145,0.0
145,2017-01-04 00:30:00,146,0.0
146,2017-01-04 01:00:00,147,0.0
147,2017-01-04 01:30:00,148,0.0
148,2017-01-04 02:00:00,149,0.0
149,2017-01-04 02:30:00,150,0.0
150,2017-01-04 03:00:00,151,0.0
151,2017-01-04 03:30:00,152,0.0
152,2017-01-04 04:00:00,153,0.0
153,2017-01-04 04:30:00,154,0.0
154,2017-01-04 05:00:00,155,0.0
155,2017-01-04 05:30:00,156,0.0
156,2017-01-04 06:00:00,157,0.0
157,2017-01-04 06:30:00,158,0.0
158,2017-01-04 07:00:00,159,0.0
159,2017-01-04 07:30:00,160,0.0
160,2017-01-04 08:00:00,161,0.0
161,2017-01-04 08:30:00,162,0.0
162,2017-01-04 09:00:00,163,0.0
163,2017-01-04 09:30:00,164,0.0
164,2017-01-04 10:00:00,165,0.0
165,2017-01-04 10:30:00,166,0.0
166,2017-01-04 11:00:00,167,0.0
167,2017-01-04 11:30:00,168,0.0
168,2017-01-04 12:00:00,169,0.0
169,2017-01-04 12:30:00,170,0.0
170,2017-01-04 13:00:00,171,0.0
171,2017-01-04 13:30:00,172,0.0
172,2017-01-04 14:00:00,173,0.0
173,2017-01-04 14:30:00,174,0.0
174,2017-01-04 15:00:00,175,0.0
175,2017-01-04 15:30:00,176,0.0
176,2017-01-04 16:00:00,177,0.0
177,2017-01-04 16:30:00,178,0.0
178,2017-01-04 17:00:00,179,0.0
179,2017-01-04 17:30:00,180,0.0
180,2017-01-04 18:00:00,181,0.0
181,2017-01-04 18:30:00,182,0.0
182,2017-01-04 19:00:00,183,0.0
183,2017-01-04 19:30:00,184,0.0
184,2017-01-04 20:00:00,185,0.0
185,2017-01-04 20:30:00,186,0.0
186,2017-01-04 21:00:00,187,0.0
187,2017-01-04 21:30:00,188,0.0
188,2017-01-04 22:00:00,189,0.0
189,2017-01-04 22:30:00,190,0.0
190,2017-01-04 23:00:00,191,0.0
191,2017-01-04 23:30:00,192,0.0
192,2017-01-05 00:00:00,193,0.0
193,2017-01-05 00:30:00,194,0.0
194,2017-01-05 01:00:00,195,0.0
195,2017-01-05 01:30:00,196,0.0
196,2017-01-05 02:00:00,197,0.0
197,2017-01-05 02:30:00,198,0.0
198,2017-01-05 03:00:00,199,0.0
199,2017-01-05 03:30:00,200,0.0
200,2017-01-05 04:00:00,201,0.0
201,2017-01-05 04:30:00,202,0.0
202,2017-01-05 05:00:00,203,0.0
203,2017-01-05 05:30:00,204,0.0
204,2017-01-05 06:00:00,205,0.0
205,2017-01-05 06:30:00,206,0.0
206,2017-01-05 07:00:00,207,0.0
207,2017-01-05 07:30:00,208,0.0
208,2017-01-05 08:00:00,209,0.0
209,2017-01-05 08:30:00,210,0.0
210,2017-01-05 09:00:00,211,0.0
211,2017-01-05 09:30:00,212,0.0
212,2017-01-05 10:00:00,213,0.0
213,2017-01-05 10:30:00,214,0.0
214,2017-01-05 11:00:00,215,0.0
215,2017-01-05 11:30:00,216,0.0
216,2017-01-05 12:00:00,217,0.0
217,2017-01-05 12:30:00,218,0.0
218,2017-01-05 13:00:00,219,0.0
219,2017-01-05 13:30:00,220,0.0
220,2017-01-05 14:00:00,221,0.0
221,2017-01-05 14:30:00,222,0.0
222,2017-01-05 15:00:00,223,0.0
223,2017-01-05 15:30:00,224,0.0
224,2017-01-05 16:00:00,225,0.0
225,2017-01-05 16:30:00,226,0.0
226,2017-01-05 17:00:00,227,0.0
227,2017-01-05 17:30:00,228,0.0
228,2017-01-05 18:00:00,229,0.0
229,2017-01-05 18:30:00,230,0.0
230,2017-01-05 19:00:00,231,0.0
231,2017-01-05 19:30:00,232,0.0
232,2017-01-05 20:00:00,233,0.0
233,2017-01-05 20:30:00,234,0.0
234,2017-01-05 21:00:00,235,0.0
235,2017-01-05 21:30:00,236,0.0
236,2017-01-05 22:00:00,237,0.0
237,2017-01-05 22:30:00,238,0.0
238,2017-01-05 23:00:00,239,0.0
239,2017-01-05 23:30:00,240,0.0
240,2017-01-06 00:00:00,241,0.0
241,2017-01-06 00:30:00,242,0.0
242,2017-01-06 01:00:00,243,0.0
243,2017-01-06 01:30:00,244,0.0
244,2017-01-06 02:00:00,245,0.0
245,2017-01-06 02:30:00,246,0.0
246,2017-01-06 03:00:00,247,0.0
247,2017-01-06 03:30:00,248,0.0
248,2017-01-06 04:00:00,249,0.0
249,2017-01-06 04:30:00,250,0.0
250,2017-01-06 05:00:00,251,0.0
251,2017-01-06 05:30:00,252,0.0
252,2017-01-06 06:00:00,253,0.0
253,2017-01-06 06:30:00,254,0.0
254,2017-01-06 07:00:00,255,0.0
255,2017-01-06 07:30:00,256,0.0
256,2017-01-06 08:00:00,257,0.0
257,2017-01-06 08:30:00,258,0.0
258,2017-01-06 09:00:00,259,0.0
259,2017-01-06 09:30:00,260,0.0
260,2017-01-06 10:00:00,261,0.0
261,2017-01-06 10:30:00,262,0.0
262,2017-01-06 11:00:00,263,0.0
263,2017-01-06 11:30:00,264,0.0
264,2017-01-06 12:00:00,265,0.0
265,2017-01-06 12:30:00,266,0.0
266,2017-01-06 13:00:00,267,0.0
267,2017-01-06 13:30:00,268,0.0
268,2017-01-06 14:00:00,269,0.0
269,2017-01-06 14:30:00,270,0.0
270,2017-01-06 15:00:00,271,0.0
271,2017-01-06 15:30:00,272,0.0
272,2017-01-06 16:00:00,273,0.0
273,2017-01-06 16:30:00,274,0.0
274,2017-01-06 17:00:00,275,0.0
275,2017-01-06 17:30:00,276,0.0
276,2017-01-06 18:00:00,277,0.0
277,2017-01-06 18:30:00,278,0.0
278,2017-01-06 19:00:00,279,0.0
279,2017-01-06 19:30:00,280,0.0
280,2017-01-06 20:00:00,281,0.0
281,2017-01-06 20:30:00,282,0.0
282,2017-01-06 21:00:00,283,0.0
283,2017-01-06 21:30:00,284,0.0
284,2017-01-06 22:00:00,285,0.0
285,2017-01-06 22:30:00,286,0.0
286,2017-01-06 23:00:00,287,0.0
287,2017-01-06 23:30:00,288,0.0
288,2017-01-07 00:00:00,289,0.0
289,2017-01-07 00:30:00,290,0.0
290,2017-01-07 01:00:00,291,0.0
291,2017-01-07 01:30:00,292,0.0
292,2017-01-07 02:00:00,293,0.0
293,2017-01-07 02:30:00,294,0.0
294,2017-01-07 03:00:00,295,0.0
295,2017-01-07 03:30:00,296,0.0
296,2017-01-07 04:00:00,297,0.0
297,2017-01-07 04:30:00,298,0.0
298,2017-01-07 05:00:00,299,0.0
299,2017-01-07 05:30:00,300,0.0
300,2017-01-07 06:00:00,301,0.0
301,2017-01-07 06:30:00,302,0.0
302,2017-01-07 07:00:00,303,0.0
303,2017-01-07 07:30:00,304,0.0
304,2017-01-07 08:00:00,305,0.0
305,2017-01-07 08:30:00,306,0.0
306,2017-01-07 09:00:00,307,0.0
307,2017-01-07 09:30:00,308,0.0
308,2017-01-07 10:00:00,309,0.0
309,2017-01-07 10:30:00,310,0.0
310,2017-01-07 11:00:00,311,0.0
311,2017-01-07 11:30:00,312,0.0
312,2017-01-07 12:00:00,313,0.0
313,2017-01-07 12:30:00,314,0.0
314,2017-01-07 13:00:00,315,0.0
315,2017-01-07 13:30:00,316,0.0
316,2017-01-07 14:00:00,317,0.0
317,2017-01-07 14:30:00,318,0.0
318,2017-01-07 15:00:00,319,0.0
319,2017-01-07 15:30:00,320,0.0
320,2017-01-07 16:00:00,321,0.0
321,2017-01-07 16:30:00,322,0.0
322,2017-01-07 17:00:00,323,0.0
323,2017-01-07 17:30:00,324,0.0
324,2017-01-07 18:00:00,325,0.0
325,2017-01-07 18:30:00,326,0.0
326,2017-01-07 19:00:00,327,0.0
327,2017-01-07 19:30:00,328,0.0
328,2017-01-07 20:00:00,329,0.0
329,2017-01-07 20:30:00,330,0.0
330,2017-01-07 21:00:00,331,0.0
331,2017-01-07 21:30:00,332,0.0
332,2017-01-07 22:00:00,333,0.0
333,2017-01-07 22:30:00,334,0.0
334,2017-01-07 23:00:00,335,0.0
335,2017-01-07 23:30:00,336,0.0
336,2017-01-08 00:00:00,337,0.0
337,2017-01-08 00:30:00,338,0.0
338,2017-01-08 01:00:00,339,0.0
339,2017-01-08 01:30:00,340,0.0
340,2017-01-08 02:00:00,341,0.0
341,2017-01-08 02:30:00,342,0.0
342,2017-01-08 03:00:00,343,0.0
343,2017-01-08 03:30:00,344,0.0
344,2017-01-08 04:00:00,345,0.0
345,2017-01-08 04:30:00,346,0.0
346,2017-01-08 05:00:00,347,0.0
347,2017-01-08 05:30:00,348,0.0
348,2017-01-08 06:00:00,349,0.0
349,2017-01-08 06:30:00,350,0.0
350,2017-01-08 07:00:00,351,0.0
351,2017-01-08 07:30:00,352,0.0
352,2017-01-08 08:00:00,353,0.0
353,2017-01-08 08:30:00,354,0.0
354,2017-01-08 09:00:00,355,0.0
355,2017-01-08 09:30:00,356,0.0
356,2017-01-08 10:00:00,357,0.0
357,2017-01-08 10:30:00,358,0.0
358,2017-01-08 11:00:00,359,0.0
359,2017-01-08 11:30:00,360,0.0
360,2017-01-08 12:00:00,361,0.0
361,2017-01-08 12:30:00,362,0.0
362,2017-01-08 13:00:00,363,0.0
363,2017-01-08 13:30:00,364,0.0
364,2017-01-08 14:00:00,365,0.0
365,2017-01-08 14:30:00,366,0.0
366,2017-01-08 15:00:00,367,0.0
367,2017-01-08 15:30:00,368,0.0
368,2017-01-08 16:00:00,369,0.0
369,2017-01-08 16:30:00,370,0.0
370,2017-01-08 17:00:00,371,0.0
371,2017-01-08 17:30:00,372,0.0
372,2017-01-08 18:00:00,373,0.0
373,2017-01-08 18:30:00,374,0.0
374,2017-01-08 19:00:00,375,0.0
375,2017-01-08 19:30:00,376,0.0
376,2017-01-08 20:00:00,377,0.0
377,2017-01-08 20:30:00,378,0.0
378,2017-01-08 21:00:00,379,0.0
379,2017-01-08 21:30:00,380,0.0
380,2017-01-08 22:00:00,381,0.0
381,2017-01-08 22:30:00,382,0.0
382,2017-01-08 23:00:00,383,0.0
383,2017-01-08 23:30:00,384,0.0
384,2017-01-09 00:00:00,385,0.0
385,2017-01-09 00:30:00,386,0.0
386,2017-01-09 01:00:00,387,0.0
387,2017-01-09 01:30:00,388,0.0
388,2017-01-09 02:00:00,389,0.0
389,2017-01-09 02:30:00,390,0.0
390,2017-01-09 03:00:00,391,0.0
391,2017-01-09 03:30:00,392,0.0
392,2017-01-09 04:00:00,393,0.0
393,2017-01-09 04:30:00,394,0.0
394,2017-01-09 05:00:00,395,0.0
395,2017-01-09 05:30:00,396,0.0
396,2017-01-09 06:00:00,397,0.0
397,2017-01-09 06:30:00,398,0.0
398,2017-01-09 07:00:00,399,0.0
399,2017-01-09 07:30:00,400,0.0
400,2017-01-09 08:00:00,401,0.0
401,2017-01-09 08:30:00,402,0.0
402,2017-01-09 09:00:00,403,0.0
403,2017-01-09 09:30:00,404,0.0
404,2017-01-09 10:00:00,405,0.0
405,2017-01-09 10:30:00,406,0.0
406,2017-01-09 11:00:00,407,0.0
407,2017-01-09 11:30:00,408,0.0
408,2017-01-09 12:00:00,409,0.0
409,2017-01-09 12:30:00,410,0.0
410,2017-01-09 13:00:00,411,0.0
411,2017-01-09 13:30:00,412,0.0
412,2017-01-09 14:00:00,413,0.0
413,2017-01-09 14:30:00,414,0.0
414,2017-01-09 15:00:00,415,0.0
415,2017-01-09 15:30:00,416,0.0
416,2017-01-09 16:00:00,417,0.0
417,2017-01-09 16:30:00,418,0.0
418,2017-01-09 17:00:00,419,0.0
419,2017-01-09 17:30:00,420,0.0
420,2017-01-09 18:00:00,421,0.0
421,2017-01-09 18:30:00,422,0.0
422,2017-01-09 19:00:00,423,0.0
423,2017-01-09 19:30:00,424,0.0
424,2017-01-09 20:00:00,425,0.0
425,2017-01-09 20:30:00,426,0.0
426,2017-01-09 21:00:00,427,0.0
427,2017-01-09 21:30:00,428,0.0
428,2017-01-09 22:00:00,429,0.0
429,2017-01-09 22:30:00,430,0.0
430,2017-01-09 23:00:00,431,0.0
431,2017-01-09 23:30:00,432,0.0
432,2017-01-10 00:00:00,433,0.0
433,2017-01-10 00:30:00,434,0.0
434,2017-01-10 01:00:00,435,0.0
435,2017-01-10 01:30:00,436,0.0
436,2017-01-10 02:00:00,437,0.0
437,2017-01-10 02:30:00,438,0.0
438,2017-01-10 03:00:00,439,0.0
439,2017-01-10 03:30:00,440,0.0
440,2017-01-10 04:00:00,441,0.0
441,2017-01-10 04:30:00,442,0.0
442,2017-01-10 05:00:00,443,0.0
443,2017-01-10 05:30:00,444,0.0
444,2017-01-10 06:00:00,445,0.0
445,2017-01-10 06:30:00,446,0.0
446,2017-01-10 07:00:00,447,0.0
447,2017-01-10 07:30:00,448,0.0
448,2017-01-10 08:00:00,449,0.0
449,2017-01-10 08:30:00,450,0.0
450,2017-01-10 09:00:00,451,0.0
451,2017-01-10 09:30:00,452,0.0
452,2017-01-10 10:00:00,453,0.0
453,2017-01-10 10:30:00,454,0.0
454,2017-01-10 11:00:00,455,0.0
455,2017-01-10 11:30:00,456,0.0
456,2017-01-10 12:00:00,457,0.0
457,2017-01-10 12:30:00,458,0.0
458,2017-01-10 13:00:00,459,0.0
459,2017-01-10 13:30:00,460,0.0
460,2017-01-10 14:00:00,461,0.0
461,2017-01-10 14:30:00,462,0.0
462,2017-01-10 15:00:00,463,0.0
463,2017-01-10 15:30:00,464,0.0
464,2017-01-10 16:00:00,465,0.0
465,2017-01-10 16:30:00,466,0.0
466,2017-01-10 17:00:00,467,0.0
467,2017-01-10 17:30:00,468,0.0
468,2017-01-10 18:00:00,469,0.0
469,2017-01-10 18:30:00,470,0.0
470,2017-01-10 19:00:00,471,0.0
471,2017-01-10 19:30:00,472,0.0
472,2017-01-10 20:00:00,473,0.0
473,2017-01-10 20:30:00,474,0.0
474,2017-01-10 21:00:00,475,0.0
475,2017-01-10 21:30:00,476,0.0
476,2017-01-10 22:00:00,477,0.0
477,2017-01-10 22:30:00,478,0.0
478,2017-01-10 23:00:00,479,0.0
479,2017-01-10 23:30:00,480,0.0
480,2017-01-11 00:00:00,481,0.0
481,2017-01-11 00:30:00,482,0.0
482,2017-01-11 01:00:00,483,0.0
483,2017-01-11 01:30:00,484,0.0
484,2017-01-11 02:00:00,485,0.0
485,2017-01-11 02:30:00,486,0.0
486,2017-01-11 03:00:00,487,0.0
487,2017-01-11 03:30:00,488,0.0
488,2017-01-11 04:00:00,489,0.0
489,2017-01-11 04:30:00,490,0.0
490,2017-01-11 05:00:00,491,0.0
491,2017-01-11 05:30:00,492,0.0
492,2017-01-11 06:00:00,493,0.0
493,2017-01-11 06:30:00,494,0.0
494,2017-01-11 07:00:00,495,0.0
495,2017-01-11 07:30:00,496,0.0
496,2017-01-11 08:00:00,497,0.0
497,2017-01-11 08:30:00,498,0.0
498,2017-01-11 09:00:00,499,0.0
499,2017-01-11 09:30:00,500,0.0
500,2017-01-11 10:00:00,501,0.0
501,2017-01-11 10:30:00,502,0.0
502,2017-01-11 11:00:00,503,0.0
503,2017-01-11 11:30:00,504,0.0
504,2017-01-11 12:00:00,505,0.0
505,2017-01-11 12:30:00,506,0.0
506,2017-01-11 13:00:00,507,0.0
507,2017-01-11 13:30:00,508,0.0
508,2017-01-11 14:00:00,509,0.0
509,2017-01-11 14:30:00,510,0.0
510,2017-01-11 15:00:00,511,0.0
511,2017-01-11 15:30:00,512,0.0
512,2017-01-11 16:00:00,513,0.0
513,2017-01-11 16:30:00,514,0.0
514,2017-01-11 17:00:00,515,0.0
515,2017-01-11 17:30:00,516,0.0
516,2017-01-11 18:00:00,517,0.0
517,2017-01-11 18:30:00,518,0.0
518,2017-01-11 19:00:00,519,0.0
519,2017-01-11 19:30:00,520,0.0
520,2017-01-11 20:00:00,521,0.0
521,2017-01-11 20:30:00,522,0.0
522,2017-01-11 21:00:00,523,0.0
523,2017-01-11 21:30:00,524,0.0
524,2017-01-11 22:00:00,525,0.0
525,2017-01-11 22:30:00,526,0.0
526,2017-01-11 23:00:00,527,0.0
527,2017-01-11 23:30:00,528,0.0
528,2017-01-12 00:00:00,529,0.0
529,2017-01-12 00:30:00,530,0.0
530,2017-01-12 01:00:00,531,0.0
531,2017-01-12 01:30:00,532,0.0
532,2017-01-12 02:00:00,533,0.0
533,2017-01-12 02:30:00,534,0.0
534,2017-01-12 03:00:00,535,0.0
535,2017-01-12 03:30:00,536,0.0
536,2017-01-12 04:00:00,537,0.0
537,2017-01-12 04:30:00,538,0.0
538,2017-01-12 05:00:00,539,0.0
539,2017-01-12 05:30:00,540,0.0
540,2017-01-12 06:00:00,541,0.0
541,2017-01-12 06:30:00,542,0.0
542,2017-01-12 07:00:00,543,0.0
543,2017-01-12 07:30:00,544,0.0
544,2017-01-12 08:00:00,545,0.0
545,2017-01-12 08:30:00,546,0.0
546,2017-01-12 09:00:00,547,0.0
547,2017-01-12 09:30:00,548,0.0
548,2017-01-12 10:00:00,549,0.0
549,2017-01-12 10:30:00,550,0.0
550,2017-01-12 11:00:00,551,0.0
551,2017-01-12 11:30:00,552,0.0
552,2017-01-12 12:00:00,553,0.0
553,2017-01-12 12:30:00,554,0.0
554,2017-01-12 13:00:00,555,0.0
555,2017-01-12 13:30:00,556,0.0
556,2017-01-12 14:00:00,557,0.0
557,2017-01-12 14:30:00,558,0.0
558,2017-01-12 15:00:00,559,0.0
559,2017-01-12 15:30:00,560,0.0
560,2017-01-12 16:00:00,561,0.0
561,2017-01-12 16:30:00,562,0.0
562,2017-01-12 17:00:00,563,0.0
563,2017-01-12 17:30:00,564,0.0
564,2017-01-12 18:00:00,565,0.0
565,2017-01-12 18:30:00,566,0.0
566,2017-01-12 19:00:00,567,0.0
567,2017-01-12 19:30:00,568,0.0
568,2017-01-12 20:00:00,569,0.0
569,2017-01-12 20:30:00,570,0.0
570,2017-01-12 21:00:00,571,0.0
571,2017-01-12 21:30:00,572,0.0
572,2017-01-12 22:00:00,573,0.0
573,2017-01-12 22:30:00,574,0.0
574,2017-01-12 23:00:00,575,0.0
575,2017-01-12 23:30:00,576,0.0
576,2017-01-13 00:00:00,577,0.0
577,2017-01-13 00:30:00,578,0.0
578,2017-01-13 01:00:00,579,0.0
579,2017-01-13 01:30:00,580,0.0
580,2017-01-13 02:00:00,581,0.0
581,2017-01-13 02:30:00,582,0.0
582,2017-01-13 03:00:00,583,0.0
583,2017-01-13 03:30:00,584,0.0
584,2017-01-13 04:00:00,585,0.0
585,2017-01-13 04:30:00,586,0.0
586,2017-01-13 05:00:00,587,0.0
587,2017-01-13 05:30:00,588,0.0
588,2017-01-13 06:00:00,589,0.0
589,2017-01-13 06:30:00,590,0.0
590,2017-01-13 07:00:00,591,0.0
591,2017-01-13 07:30:00,592,0.0
592,2017-01-13 08:00:00,593,0.0
593,2017-01-13 08:30:00,594,0.0
594,2017-01-13 09:00:00,595,0.0
595,2017-01-13 09:30:00,596,0.0
596,2017-01-13 10:00:00,597,0.0
597,2017-01-13 10:30:00,598,0.0
598,2017-01-13 11:00:00,599,0.0
599,2017-01-13 11:30:00,600,0.0
600,2017-01-13 12:00:00,601,0.0
601,2017-01-13 12:30:00,602,0.0
602,2017-01-13 13:00:00,603,0.0
603,2017-01-13 13:30:00,604,0.0
604,2017-01-13 14:00:00,605,0.0
605,2017-01-13 14:30:00,606,0.0
606,2017-01-13 15:00:00,607,0.0
607,2017-01-13 15:30:00,608,0.0
608,2017-01-13 16:00:00,609,0.0
609,2017-01-13 16:30:00,610,0.0
610,2017-01-13 17:00:00,611,0.0
611,2017-01-13 17:30:00,612,0.0
612,2017-01-13 18:00:00,613,0.0
613,2017-01-13 18:30:00,614,0.0
614,2017-01-13 19:00:00,615,0.0
615,2017-01-13 19:30:00,616,0.0
616,2017-01-13 20:00:00,617,0.0
617,2017-01-13 20:30:00,618,0.0
618,2017-01-13 21:00:00,619,0.0
619,2017-01-13 21:30:00,620,0.0
620,2017-01-13 22:00:00,621,0.0
621,2017-01-13 22:30:00,622,0.0
622,2017-01-13 23:00:00,623,0.0
623,2017-01-13 23:30:00,624,0.0
624,2017-01-14 00:00:00,625,0.0
625,2017-01-14 00:30:00,626,0.0
626,2017-01-14 01:00:00,627,0.0
627,2017-01-14 01:30:00,628,0.0
628,2017-01-14 02:00:00,629,0.0
629,2017-01-14 02:30:00,630,0.0
630,2017-01-14 03:00:00,631,0.0
631,2017-01-14 03:30:00,632,0.0
632,2017-01-14 04:00:00,633,0.0
633,2017-01-14 04:30:00,634,0.0
634,2017-01-14 05:00:00,635,0.0
635,2017-01-14 05:30:00,636,0.0
636,2017-01-14 06:00:00,637,0.0
637,2017-01-14 06:30:00,638,0.0
638,2017-01-14 07:00:00,639,0.0
639,2017-01-14 07:30:00,640,0.0
640,2017-01-14 08:00:00,641,0.0
641,2017-01-14 08:30:00,642,0.0
642,2017-01-14 09:00:00,643,0.0
643,2017-01-14 09:30:00,644,0.0
644,2017-01-14 10:00:00,645,0.0
645,2017-01-14 10:30:00,646,0.0
646,2017-01-14 11:00:00,647,0.0
647,2017-01-14 11:30:00,648,0.0
648,2017-01-14 12:00:00,649,0.0
649,2017-01-14 12:30:00,650,0.0
650,2017-01-14 13:00:00,651,0.0
651,2017-01-14 13:30:00,652,0.0
652,2017-01-14 14:00:00,653,0.0
653,2017-01-14 14:30:00,654,0.0
654,2017-01-14 15:00:00,655,0.0
655,2017-01-14 15:30:00,656,0.0
656,2017-01-14 16:00:00,657,0.0
657,2017-01-14 16:30:00,658,0.0
658,2017-01-14 17:00:00,659,0.0
659,2017-01-14 17:30:00,660,0.0
660,2017-01-14 18:00:00,661,0.0
661,2017-01-14 18:30:00,662,0.0
662,2017-01-14 19:00:00,663,0.0
663,2017-01-14 19:30:00,664,0.0
664,2017-01-14 20:00:00,665,0.0
