,timestamp,Node 2,Node 9,Node 11,Node 12,Node 13,Node 21,Node 22,Node 23,Node 31,Node 32,Link 9,Link 10,Link 11,Link 12,Link 21,Link 22,Link 31,Link 110,Link 111,Link 112,Link 113,Link 121,Link 122,Pressure 2,Pressure 10,Pressure 11,Pressure 12,Pressure 13,Pressure 21,Pressure 22,Pressure 23,Pressure 31,Pressure 32
13,2017-01-01 06:30:00,0.0,-208.8,25.2,32.4,18.0,32.4,32.4,28.8,21.6,14.4,208.8,208.8,25.2,32.4,0.0,18.0,7.2,0.0,57.6,61.2,14.4,28.8,10.8,45.72,119.518,118.131,119.983,120.988,119.351,120.874,122.321,118.652,115.298
14,2017-01-01 07:00:00,0.0,-219.6,28.8,32.4,21.6,28.8,36.0,28.8,21.6,18.0,219.6,219.6,28.8,36.0,3.6,18.0,7.2,0.0,61.2,64.8,10.8,28.8,10.8,45.72,118.335,116.788,118.502,119.436,117.814,119.334,120.778,116.98,113.434
15,2017-01-01 07:30:00,0.0,-248.4,32.4,36.0,21.6,36.0,39.6,32.4,25.2,21.6,248.4,248.4,32.4,39.6,0.0,18.0,7.2,0.0,68.4,72.0,14.4,32.4,14.4,45.72,115.45,113.52,114.93,115.752,114.074,115.597,117.025,113.081,109.414
16,2017-01-01 08:00:00,0.0,-288.0,36.0,43.2,28.8,43.2,50.4,39.6,28.8,21.6,288.0,288.0,36.0,46.8,3.6,21.6,7.2,0.0,82.8,82.8,18.0,36.0,14.4,45.72,110.927,108.409,109.305,109.872,108.168,109.687,111.089,107.001,103.352
17,2017-01-01 08:30:00,0.0,-295.2,39.6,43.2,28.8,43.2,50.4,39.6,28.8,25.2,295.2,295.2,39.6,46.8,0.0,21.6,7.2,0.0,82.8,86.4,18.0,36.0,14.4,45.72,110.141,107.521,108.367,108.931,107.174,108.698,110.105,105.915,102.107
18,2017-01-01 09:00:00,0.0,-298.8,36.0,39.6,25.2,43.2,54.0,39.6,32.4,25.2,298.8,298.8,36.0,46.8,-0.0,21.6,10.8,0.0,86.4,90.0,21.6,43.2,18.0,45.72,109.376,106.659,107.362,107.874,106.028,107.552,108.965,104.426,100.481
19,2017-01-01 09:30:00,0.0,-313.2,39.6,39.6,28.8,46.8,57.6,43.2,36.0,25.2,313.2,313.2,39.6,50.4,-0.0,21.6,10.8,0.0,90.0,93.6,21.6,43.2,18.0,45.72,107.533,104.581,105.113,105.503,103.637,105.161,106.565,101.995,98.151
20,2017-01-01 10:00:00,0.0,-316.8,43.2,43.2,28.8,43.2,57.6,43.2,32.4,25.2,316.8,316.8,43.2,50.4,3.6,25.2,10.8,0.0,90.0,93.6,21.6,39.6,18.0,45.72,107.015,103.997,104.526,104.927,103.128,104.641,106.009,101.644,97.627
21,2017-01-01 10:30:00,0.0,-320.4,39.6,43.2,28.8,50.4,54.0,46.8,32.4,25.2,320.4,320.4,39.6,50.4,0.0,25.2,10.8,0.0,90.0,93.6,21.6,43.2,14.4,45.72,106.773,103.724,104.141,104.48,102.695,104.218,105.564,101.196,97.307
22,2017-01-01 11:00:00,0.0,-316.8,43.2,46.8,32.4,46.8,50.4,46.8,28.8,25.2,316.8,316.8,43.2,50.4,3.6,28.8,10.8,0.0,90.0,90.0,18.0,39.6,14.4,45.72,106.884,103.849,104.32,104.704,103.018,104.53,105.843,101.681,97.832
23,2017-01-01 11:30:00,0.0,-295.2,39.6,39.6,28.8,43.2,50.4,39.6,32.4,25.2,295.2,295.2,39.6,46.8,0.0,21.6,7.2,0.0,82.8,86.4,18.0,39.6,14.4,45.72,109.895,107.244,108.065,108.577,106.795,108.318,109.721,105.398,101.658
24,2017-01-01 12:00:00,0.0,-306.0,39.6,46.8,25.2,46.8,54.0,43.2,28.8,21.6,306.0,306.0,39.6,46.8,3.6,25.2,7.2,0.0,86.4,90.0,21.6,39.6,14.4,45.72,108.347,105.498,106.108,106.61,104.808,106.322,107.691,103.522,99.786
25,2017-01-01 12:30:00,0.0,-284.4,36.0,39.6,25.2,39.6,46.8,43.2,28.8,25.2,284.4,284.4,36.0,43.2,3.6,25.2,10.8,0.0,79.2,82.8,18.0,36.0,14.4,45.72,111.471,109.023,109.963,110.562,108.826,110.343,111.714,107.572,103.654
26,2017-01-01 13:00:00,0.0,-259.2,36.0,39.6,25.2,36.0,39.6,39.6,25.2,21.6,259.2,259.2,36.0,39.6,3.6,25.2,7.2,0.0,72.0,72.0,14.4,32.4,14.4,45.72,114.431,112.368,113.676,114.442,112.808,114.317,115.69,111.852,108.148
27,2017-01-01 13:30:00,0.0,-255.6,28.8,36.0,21.6,36.0,46.8,36.0,25.2,21.6,255.6,255.6,28.8,39.6,3.6,18.0,7.2,0.0,72.0,75.6,18.0,32.4,14.4,45.72,114.857,112.85,114.152,114.926,113.196,114.718,116.15,112.146,108.558
28,2017-01-01 14:00:00,0.0,-241.2,32.4,36.0,21.6,32.4,43.2,32.4,25.2,18.0,241.2,241.2,32.4,36.0,3.6,18.0,7.2,0.0,68.4,68.4,14.4,32.4,10.8,45.72,116.195,114.364,115.859,116.696,115.046,116.559,117.983,114.153,110.576
29,2017-01-01 14:30:00,0.0,-223.2,28.8,32.4,21.6,28.8,36.0,36.0,21.6,18.0,223.2,223.2,28.8,36.0,3.6,21.6,7.2,0.0,64.8,64.8,14.4,28.8,10.8,45.72,118.083,116.502,118.199,119.124,117.493,119.009,120.421,116.702,113.235
30,2017-01-01 15:00:00,0.0,-223.2,28.8,32.4,21.6,28.8,39.6,32.4,21.6,18.0,223.2,223.2,28.8,32.4,7.2,18.0,7.2,0.0,61.2,61.2,14.4,28.8,10.8,45.72,118.272,116.717,118.444,119.394,117.781,119.287,120.723,116.995,113.493
31,2017-01-01 15:30:00,0.0,-216.0,28.8,32.4,18.0,28.8,39.6,32.4,21.6,18.0,216.0,216.0,28.8,32.4,7.2,18.0,7.2,0.0,61.2,64.8,14.4,28.8,10.8,45.72,118.731,117.237,119.004,119.97,118.324,119.831,121.255,117.641,114.119
32,2017-01-01 16:00:00,0.0,-216.0,25.2,32.4,18.0,25.2,39.6,28.8,21.6,18.0,216.0,216.0,25.2,32.4,3.6,18.0,7.2,0.0,61.2,61.2,14.4,28.8,10.8,45.72,118.91,117.44,119.196,120.184,118.549,120.058,121.505,117.75,114.126
33,2017-01-01 16:30:00,0.0,-219.6,25.2,32.4,21.6,28.8,36.0,32.4,21.6,18.0,219.6,219.6,25.2,36.0,3.6,18.0,7.2,0.0,61.2,64.8,14.4,28.8,10.8,45.72,118.641,117.135,118.882,119.818,118.2,119.718,121.149,117.387,113.833
34,2017-01-01 17:00:00,0.0,-230.4,32.4,36.0,21.6,32.4,36.0,32.4,21.6,18.0,230.4,230.4,32.4,36.0,3.6,21.6,7.2,0.0,64.8,64.8,14.4,28.8,10.8,45.72,117.564,115.914,117.566,118.501,116.863,118.379,119.795,116.083,112.637
35,2017-01-01 17:30:00,0.0,-223.2,25.2,32.4,21.6,28.8,36.0,32.4,25.2,18.0,223.2,223.2,25.2,36.0,3.6,21.6,7.2,0.0,64.8,64.8,14.4,28.8,10.8,45.72,118.121,116.545,118.215,119.116,117.524,119.036,120.445,116.694,113.277
36,2017-01-01 18:00:00,0.0,-237.6,28.8,39.6,21.6,32.4,39.6,36.0,25.2,18.0,237.6,237.6,28.8,36.0,3.6,21.6,7.2,0.0,68.4,68.4,14.4,32.4,10.8,45.72,116.578,114.797,116.286,117.142,115.517,117.032,118.439,114.59,111.109
37,2017-01-01 18:30:00,0.0,-241.2,32.4,32.4,21.6,36.0,39.6,36.0,25.2,18.0,241.2,241.2,32.4,36.0,0.0,21.6,7.2,0.0,68.4,72.0,14.4,32.4,10.8,45.72,116.129,114.289,115.78,116.618,114.916,116.439,117.855,114.007,110.454
38,2017-01-01 19:00:00,0.0,-244.8,32.4,36.0,25.2,32.4,39.6,36.0,25.2,21.6,244.8,244.8,32.4,39.6,3.6,21.6,7.2,0.0,68.4,72.0,14.4,32.4,14.4,45.72,115.892,114.02,115.472,116.265,114.634,116.152,117.545,113.599,109.961
39,2017-01-01 19:30:00,0.0,-262.8,28.8,39.6,25.2,39.6,46.8,36.0,25.2,21.6,262.8,262.8,28.8,39.6,3.6,18.0,7.2,0.0,75.6,75.6,14.4,32.4,14.4,45.72,113.725,111.569,112.713,113.433,111.732,113.251,114.671,110.691,107.027
40,2017-01-01 20:00:00,0.0,-255.6,32.4,36.0,28.8,32.4,39.6,36.0,28.8,21.6,255.6,255.6,32.4,39.6,3.6,21.6,7.2,0.0,72.0,72.0,14.4,36.0,14.4,45.72,114.806,112.792,114.105,114.832,113.223,114.74,116.137,112.107,108.592
41,2017-01-01 20:30:00,0.0,-259.2,32.4,39.6,25.2,36.0,43.2,36.0,25.2,21.6,259.2,259.2,32.4,39.6,3.6,21.6,7.2,0.0,72.0,72.0,14.4,32.4,14.4,45.72,114.233,112.143,113.367,114.076,112.466,113.974,115.364,111.428,107.876
42,2017-01-01 21:00:00,0.0,-259.2,36.0,39.6,21.6,36.0,43.2,36.0,25.2,21.6,259.2,259.2,36.0,39.6,3.6,18.0,7.2,0.0,72.0,72.0,14.4,32.4,14.4,45.72,114.458,112.398,113.715,114.547,112.853,114.368,115.796,111.849,108.212
43,2017-01-01 21:30:00,0.0,-244.8,28.8,39.6,21.6,32.4,43.2,36.0,25.2,18.0,244.8,244.8,28.8,36.0,3.6,21.6,7.2,0.0,68.4,68.4,14.4,28.8,10.8,45.72,116.001,114.143,115.572,116.414,114.773,116.283,117.693,113.923,110.507
44,2017-01-01 22:00:00,0.0,-237.6,28.8,32.4,21.6,32.4,43.2,32.4,25.2,18.0,237.6,237.6,28.8,36.0,3.6,18.0,7.2,0.0,68.4,68.4,14.4,32.4,10.8,45.72,116.785,115.031,116.587,117.471,115.768,117.288,118.726,114.841,111.274
45,2017-01-01 22:30:00,0.0,-216.0,28.8,32.4,21.6,28.8,32.4,28.8,21.6,18.0,216.0,216.0,28.8,32.4,3.6,18.0,7.2,0.0,61.2,61.2,10.8,28.8,10.8,45.72,118.874,117.399,119.197,120.169,118.574,120.093,121.532,117.839,114.289
46,2017-01-01 23:00:00,0.0,-194.4,25.2,32.4,18.0,21.6,32.4,28.8,21.6,14.4,194.4,194.4,25.2,28.8,3.6,14.4,7.2,0.0,54.0,54.0,10.8,28.8,10.8,45.72,120.689,119.46,121.436,122.52,120.926,122.439,123.892,120.226,116.836
47,2017-01-01 23:30:00,0.0,-172.8,21.6,28.8,18.0,21.6,25.2,25.2,18.0,14.4,172.8,172.8,21.6,25.2,3.6,18.0,3.6,0.0,46.8,46.8,10.8,21.6,7.2,45.72,122.632,121.671,123.875,125.046,123.5,125.014,126.463,123.027,119.73
48,2017-01-02 00:00:00,0.0,-158.4,18.0,28.8,14.4,21.6,21.6,21.6,18.0,14.4,158.4,158.4,18.0,25.2,0.0,14.4,3.6,0.0,43.2,43.2,10.8,21.6,7.2,45.72,123.635,122.814,125.14,126.375,124.798,126.321,127.796,124.335,121.042
49,2017-01-02 00:30:00,0.0,-133.2,18.0,25.2,10.8,14.4,21.6,18.0,14.4,10.8,133.2,133.2,18.0,18.0,3.6,10.8,3.6,0.0,36.0,36.0,7.2,18.0,7.2,45.72,125.121,124.512,127.039,128.359,126.802,128.323,129.812,126.455,123.248
50,2017-01-02 01:00:00,0.0,-118.8,14.4,21.6,10.8,14.4,18.0,18.0,14.4,10.8,118.8,118.8,14.4,18.0,3.6,10.8,3.6,0.0,32.4,32.4,7.2,18.0,7.2,45.72,125.935,125.444,128.066,129.424,127.865,129.386,130.879,127.558,124.388
51,2017-01-02 01:30:00,0.0,-104.4,14.4,21.6,10.8,10.8,14.4,14.4,10.8,7.2,104.4,104.4,14.4,14.4,3.6,10.8,3.6,0.0,28.8,25.2,7.2,14.4,7.2,45.72,126.67,126.288,129.002,130.399,128.865,130.386,131.885,128.644,125.487
52,2017-01-02 02:00:00,0.0,-97.2,14.4,18.0,7.2,10.8,14.4,14.4,10.8,7.2,97.2,97.2,14.4,14.4,3.6,7.2,3.6,0.0,25.2,25.2,3.6,14.4,3.6,45.72,127.033,126.705,129.473,130.895,129.364,130.883,132.385,129.187,126.055
53,2017-01-02 02:30:00,0.0,-90.0,10.8,18.0,7.2,10.8,14.4,10.8,10.8,7.2,90.0,90.0,10.8,14.4,3.6,7.2,3.6,0.0,25.2,21.6,3.6,14.4,3.6,45.72,127.267,126.976,129.774,131.204,129.671,131.192,132.7,129.499,126.378
54,2017-01-02 03:00:00,0.0,-93.6,14.4,18.0,7.2,10.8,14.4,14.4,10.8,7.2,93.6,93.6,14.4,14.4,3.6,7.2,3.6,0.0,25.2,25.2,3.6,14.4,3.6,45.72,127.091,126.773,129.549,130.971,129.439,130.96,132.464,129.262,126.125
55,2017-01-02 03:30:00,0.0,-97.2,14.4,14.4,10.8,10.8,14.4,14.4,10.8,7.2,97.2,97.2,14.4,14.4,3.6,7.2,3.6,0.0,25.2,25.2,3.6,14.4,3.6,45.72,126.973,126.637,129.404,130.813,129.275,130.796,132.301,129.087,125.94
56,2017-01-02 04:00:00,0.0,-104.4,14.4,18.0,10.8,10.8,14.4,14.4,10.8,7.2,104.4,104.4,14.4,14.4,0.0,7.2,3.6,0.0,28.8,28.8,7.2,14.4,7.2,45.72,126.622,126.233,128.951,130.35,128.803,130.325,131.829,128.569,125.431
57,2017-01-02 04:30:00,0.0,-122.4,14.4,21.6,10.8,14.4,18.0,18.0,14.4,10.8,122.4,122.4,14.4,18.0,0.0,10.8,3.6,0.0,36.0,32.4,7.2,18.0,7.2,45.72,125.673,125.144,127.738,129.077,127.519,129.042,130.537,127.22,124.036
58,2017-01-02 05:00:00,0.0,-140.4,18.0,21.6,14.4,18.0,21.6,18.0,14.4,10.8,140.4,140.4,18.0,21.6,3.6,10.8,3.6,0.0,39.6,39.6,7.2,18.0,7.2,45.72,124.614,123.932,126.401,127.679,126.126,127.643,129.126,125.774,122.529
59,2017-01-02 05:30:00,0.0,-158.4,18.0,25.2,14.4,21.6,25.2,21.6,18.0,14.4,158.4,158.4,18.0,25.2,0.0,14.4,3.6,0.0,43.2,46.8,10.8,21.6,7.2,45.72,123.539,122.705,125.03,126.236,124.658,126.181,127.652,124.208,120.931
60,2017-01-02 06:00:00,0.0,-176.4,25.2,25.2,18.0,25.2,28.8,25.2,18.0,14.4,176.4,176.4,25.2,28.8,3.6,14.4,3.6,0.0,50.4,50.4,10.8,21.6,7.2,45.72,122.187,121.164,123.347,124.48,122.892,124.412,125.874,122.372,119.06
61,2017-01-02 06:30:00,0.0,-201.6,25.2,32.4,18.0,28.8,32.4,28.8,21.6,14.4,201.6,201.6,25.2,32.4,0.0,18.0,3.6,0.0,57.6,57.6,14.4,28.8,10.8,45.72,120.07,118.756,120.668,121.717,120.09,121.612,123.056,119.41,116.113
62,2017-01-02 07:00:00,0.0,-223.2,28.8,32.4,21.6,28.8,39.6,28.8,21.6,18.0,223.2,223.2,28.8,32.4,3.6,18.0,7.2,0.0,61.2,61.2,14.4,28.8,10.8,45.72,118.21,116.646,118.373,119.338,117.706,119.221,120.664,116.954,113.496
63,2017-01-02 07:30:00,0.0,-234.0,28.8,36.0,21.6,32.4,39.6,32.4,21.6,21.6,234.0,234.0,28.8,36.0,3.6,18.0,7.2,0.0,68.4,68.4,14.4,32.4,14.4,45.72,116.9,115.162,116.722,117.592,115.94,117.46,118.891,115.063,111.397
64,2017-01-02 08:00:00,0.0,-259.2,32.4,36.0,25.2,36.0,39.6,36.0,25.2,21.6,259.2,259.2,32.4,39.6,0.0,21.6,7.2,0.0,72.0,75.6,14.4,32.4,14.4,45.72,114.403,112.335,113.62,114.362,112.696,114.218,115.625,111.661,107.897
65,2017-01-02 08:30:00,0.0,-284.4,32.4,43.2,25.2,43.2,46.8,39.6,32.4,21.6,284.4,284.4,32.4,43.2,0.0,21.6,7.2,0.0,82.8,82.8,18.0,39.6,14.4,45.72,111.183,108.698,109.567,110.147,108.393,109.916,111.305,107.046,103.338
66,2017-01-02 09:00:00,0.0,-295.2,39.6,43.2,28.8,39.6,50.4,39.6,28.8,25.2,295.2,295.2,39.6,43.2,3.6,21.6,10.8,0.0,82.8,82.8,18.0,39.6,14.4,45.72,110.103,107.478,108.278,108.851,107.134,108.641,110.039,105.797,101.823
67,2017-01-02 09:30:00,0.0,-284.4,36.0,39.6,25.2,36.0,50.4,39.6,28.8,25.2,284.4,284.4,36.0,43.2,3.6,21.6,10.8,0.0,82.8,82.8,18.0,39.6,14.4,45.72,111.243,108.765,109.708,110.308,108.556,110.067,111.467,107.173,103.313
68,2017-01-02 10:00:00,0.0,-295.2,36.0,43.2,28.8,43.2,50.4,43.2,28.8,25.2,295.2,295.2,36.0,46.8,3.6,25.2,7.2,0.0,86.4,86.4,18.0,39.6,14.4,45.72,109.732,107.06,107.767,108.259,106.556,108.065,109.436,105.267,101.473
69,2017-01-02 10:30:00,0.0,-298.8,36.0,43.2,28.8,43.2,54.0,43.2,28.8,25.2,298.8,298.8,36.0,46.8,3.6,25.2,10.8,0.0,86.4,86.4,18.0,39.6,14.4,45.72,109.572,106.88,107.587,108.085,106.369,107.878,109.25,105.098,101.254
70,2017-01-02 11:00:00,0.0,-298.8,39.6,36.0,32.4,39.6,50.4,39.6,32.4,25.2,298.8,298.8,39.6,46.8,3.6,25.2,10.8,0.0,82.8,86.4,18.0,39.6,14.4,45.72,109.702,107.026,107.841,108.294,106.592,108.11,109.487,105.104,101.278
71,2017-01-02 11:30:00,0.0,-291.6,36.0,43.2,25.2,39.6,46.8,39.6,32.4,25.2,291.6,291.6,36.0,43.2,0.0,21.6,10.8,0.0,82.8,86.4,18.0,39.6,14.4,45.72,110.582,108.019,108.832,109.411,107.643,109.165,110.557,106.18,102.259
72,2017-01-02 12:00:00,0.0,-277.2,32.4,39.6,28.8,43.2,50.4,39.6,28.8,21.6,277.2,277.2,32.4,43.2,3.6,21.6,7.2,0.0,79.2,82.8,18.0,36.0,14.4,45.72,112.047,109.673,110.634,111.212,109.49,111.011,112.404,108.312,104.648
73,2017-01-02 12:30:00,0.0,-273.6,32.4,39.6,25.2,39.6,46.8,39.6,28.8,25.2,273.6,273.6,32.4,43.2,3.6,21.6,10.8,0.0,79.2,82.8,18.0,36.0,14.4,45.72,112.596,110.293,111.339,111.974,110.237,111.756,113.141,108.979,105.085
74,2017-01-02 13:00:00,0.0,-262.8,32.4,36.0,21.6,32.4,46.8,39.6,28.8,21.6,262.8,262.8,32.4,39.6,3.6,21.6,7.2,0.0,75.6,79.2,18.0,36.0,14.4,45.72,113.96,111.835,113.072,113.792,112.076,113.583,114.965,110.932,107.175
75,2017-01-02 13:30:00,0.0,-252.0,28.8,39.6,21.6,36.0,46.8,36.0,21.6,21.6,252.0,252.0,28.8,39.6,7.2,18.0,10.8,0.0,72.0,72.0,18.0,32.4,14.4,45.72,115.106,113.131,114.452,115.266,113.554,115.057,116.485,112.679,108.816
76,2017-01-02 14:00:00,0.0,-234.0,28.8,32.4,21.6,32.4,39.6,32.4,25.2,18.0,234.0,234.0,28.8,36.0,0.0,18.0,7.2,0.0,64.8,68.4,14.4,32.4,10.8,45.72,117.111,115.401,116.993,117.892,116.215,117.738,119.182,115.315,111.788
77,2017-01-02 14:30:00,0.0,-230.4,28.8,32.4,21.6,32.4,43.2,32.4,21.6,18.0,230.4,230.4,28.8,36.0,3.6,18.0,7.2,0.0,64.8,68.4,14.4,28.8,10.8,45.72,117.253,115.562,117.161,118.04,116.371,117.881,119.312,115.569,112.055
78,2017-01-02 15:00:00,0.0,-230.4,28.8,36.0,21.6,25.2,39.6,32.4,25.2,21.6,230.4,230.4,28.8,36.0,7.2,18.0,7.2,0.0,64.8,64.8,14.4,32.4,10.8,45.72,117.561,115.91,117.521,118.433,116.822,118.323,119.755,115.934,112.325
79,2017-01-02 15:30:00,0.0,-230.4,25.2,39.6,21.6,32.4,39.6,32.4,25.2,18.0,230.4,230.4,25.2,36.0,3.6,18.0,7.2,0.0,64.8,64.8,14.4,32.4,10.8,45.72,117.457,115.792,117.359,118.288,116.624,118.139,119.573,115.764,112.335
80,2017-01-02 16:00:00,0.0,-226.8,28.8,36.0,21.6,28.8,36.0,32.4,21.6,18.0,226.8,226.8,28.8,36.0,3.6,18.0,7.2,0.0,64.8,64.8,14.4,28.8,10.8,45.72,117.823,116.208,117.846,118.765,117.148,118.658,120.078,116.303,112.709
81,2017-01-02 16:30:00,0.0,-234.0,28.8,36.0,21.6,28.8,39.6,36.0,21.6,21.6,234.0,234.0,28.8,36.0,7.2,21.6,7.2,0.0,64.8,68.4,14.4,32.4,10.8,45.72,117.08,115.365,116.94,117.823,116.187,117.691,119.105,115.323,111.669
82,2017-01-02 17:00:00,0.0,-230.4,28.8,36.0,21.6,32.4,36.0,32.4,25.2,18.0,230.4,230.4,28.8,36.0,0.0,18.0,7.2,0.0,64.8,64.8,14.4,32.4,10.8,45.72,117.258,115.568,117.173,118.081,116.437,117.959,119.391,115.553,112.043
83,2017-01-02 17:30:00,0.0,-241.2,28.8,36.0,21.6,32.4,43.2,36.0,25.2,18.0,241.2,241.2,28.8,39.6,3.6,21.6,7.2,0.0,68.4,72.0,14.4,32.4,10.8,45.72,116.272,114.451,115.923,116.747,115.084,116.595,117.997,114.113,110.613
84,2017-01-02 18:00:00,0.0,-244.8,32.4,32.4,25.2,32.4,39.6,36.0,25.2,21.6,244.8,244.8,32.4,39.6,3.6,18.0,7.2,0.0,68.4,72.0,14.4,32.4,14.4,45.72,115.979,114.119,115.586,116.384,114.713,116.234,117.653,113.705,110.083
85,2017-01-02 18:30:00,0.0,-262.8,36.0,39.6,25.2,32.4,46.8,36.0,28.8,21.6,262.8,262.8,36.0,39.6,3.6,18.0,7.2,0.0,75.6,75.6,14.4,36.0,14.4,45.72,113.895,111.761,112.996,113.741,112.048,113.564,114.986,110.853,107.326
86,2017-01-02 19:00:00,0.0,-259.2,36.0,39.6,25.2,36.0,43.2,36.0,25.2,21.6,259.2,259.2,36.0,39.6,3.6,21.6,7.2,0.0,72.0,72.0,14.4,32.4,14.4,45.72,114.171,112.074,113.339,114.074,112.426,113.945,115.345,111.386,107.773
87,2017-01-02 19:30:00,0.0,-270.0,32.4,36.0,25.2,39.6,46.8,36.0,28.8,21.6,270.0,270.0,32.4,43.2,3.6,21.6,7.2,0.0,79.2,79.2,18.0,36.0,14.4,45.72,113.053,110.81,111.903,112.544,110.828,112.348,113.757,109.621,105.933
88,2017-01-02 20:00:00,0.0,-273.6,32.4,39.6,25.2,39.6,43.2,39.6,28.8,21.6,273.6,273.6,32.4,43.2,3.6,25.2,7.2,0.0,79.2,79.2,18.0,36.0,14.4,45.72,112.687,110.396,111.437,112.087,110.379,111.9,113.278,109.211,105.436
89,2017-01-02 20:30:00,0.0,-270.0,36.0,36.0,28.8,39.6,46.8,36.0,28.8,21.6,270.0,270.0,36.0,43.2,3.6,21.6,7.2,0.0,75.6,79.2,14.4,36.0,14.4,45.72,113.005,110.755,111.895,112.536,110.877,112.396,113.81,109.753,106.155
90,2017-01-02 21:00:00,0.0,-262.8,32.4,43.2,25.2,32.4,46.8,36.0,28.8,21.6,262.8,262.8,32.4,39.6,7.2,21.6,7.2,0.0,75.6,75.6,14.4,36.0,14.4,45.72,113.894,111.76,112.946,113.687,112.031,113.529,114.936,110.908,107.354
